# m1 1.0816389649653888 m2 0.889917382856869 m3 1.0105245559467184 
#  t x1 x2 x3 y1 y2 y3 vx1 vx2 vx3 vy1 vy2 vy3
1.114999999999999991e+00 2.496429866150576271e-01 -1.525611805246379182e+00 -3.740008715133587569e-01 1.330278689224584587e+00 -9.162434263908211252e-01 -6.047208686276316358e-01 1.290277819358058298e-01 -3.981614310139517943e-01 1.955324712950033406e-01 1.032077025123226827e-01 -5.914531692527550399e-01 3.843015849895761726e-01
1.116000000000000103e+00 2.497720143969934248e-01 -1.526009966677393193e+00 -3.738053390420637556e-01 1.330381896927096852e+00 -9.168348795600739232e-01 -6.043365670426420477e-01 1.288854816166863926e-01 -3.973942554391851623e-01 1.950091734625166995e-01 1.028898315505105826e-01 -5.911642537392607366e-01 3.843873925832473337e-01
1.116999999999999993e+00 2.499008998786101110e-01 -1.526407360932832358e+00 -3.736103298686012653e-01 1.330484786758647342e+00 -9.174260438138132079e-01 -6.039521796500587625e-01 1.287431988976364405e-01 -3.966282030033908002e-01 1.944868458825272095e-01 1.025719469465916217e-01 -5.908752068088762854e-01 3.844730990469261700e-01
1.118000000000000105e+00 2.500296430775077461e-01 -1.526803989135835815e+00 -3.734158430227187409e-01 1.330587358705593859e+00 -9.180169190206221019e-01 -6.035677065510118844e-01 1.286009336148523918e-01 -3.958632705544219976e-01 1.939654859544312493e-01 1.022540485138098559e-01 -5.905860294167653013e-01 3.845587054216751399e-01
1.118999999999999995e+00 2.501582440111225769e-01 -1.527199852406390335e+00 -3.732218775367643349e-01 1.330689612754107687e+00 -9.186075050500388528e-01 -6.031831478455902396e-01 1.284586856046714409e-01 -3.950994549529477928e-01 1.934450910887607067e-01 1.019361360655675619e-01 -5.902967225117167205e-01 3.846442127427735502e-01
1.120000000000000107e+00 2.502867026967272590e-01 -1.527594951861343198e+00 -3.730284324456755729e-01 1.330791548890173148e+00 -9.191978017725506156e-01 -6.027985036328474822e-01 1.283164547035708092e-01 -3.943367530723868586e-01 1.929256587071255247e-01 1.016182094154239740e-01 -5.900072870361909860e-01 3.847296220397594668e-01
1.120999999999999996e+00 2.504150191514308288e-01 -1.527989288614415520e+00 -3.728355067869684736e-01 1.330893167099588492e+00 -9.197878090595867917e-01 -6.024137740108077566e-01 1.281742407481669122e-01 -3.935751617988416107e-01 1.924071862421566359e-01 1.013002683770939938e-01 -5.897177239263655668e-01 3.848149343364712927e-01
1.122000000000000108e+00 2.505431933921790089e-01 -1.528382863776214462e+00 -3.726430996007263352e-01 1.330994467367965672e+00 -9.203775267835131446e-01 -6.020289590764712484e-01 1.280320435752144992e-01 -3.928146780310329267e-01 1.918896711374492026e-01 1.009823127644469548e-01 -5.894280341121804767e-01 3.849001506510890680e-01
1.122999999999999998e+00 2.506712254357542080e-01 -1.528775678454245446e+00 -3.724512099295889112e-01 1.331095449680730125e+00 -9.209669548176253606e-01 -6.016440589258201799e-01 1.278898630216058763e-01 -3.920552986802350315e-01 1.913731108475063836e-01 1.006643423915053182e-01 -5.891382185173832386e-01 3.849852719961756042e-01
1.124000000000000110e+00 2.507991152987757988e-01 -1.529167733752925695e+00 -3.722598368187414186e-01 1.331196114023121657e+00 -9.215560930361427205e-01 -6.012590736538240277e-01 1.277476989243700456e-01 -3.912970206702109932e-01 1.908575028376832405e-01 1.003463570724434234e-01 -5.888482780595734045e-01 3.850702993787168960e-01
1.125000000000000000e+00 2.509268629977001730e-01 -1.529559030773596007e+00 -3.720689793159037140e-01 1.331296460380194002e+00 -9.221449413142023266e-01 -6.008740033544452963e-01 1.276055511206719006e-01 -3.905398409371484969e-01 1.903428445841311434e-01 1.000283566215862674e-01 -5.885582136502470751e-01 3.851552338001626996e-01
1.126000000000000112e+00 2.510544685488208527e-01 -1.529949570614533183e+00 -3.718786364713195791e-01 1.331396488736815487e+00 -9.227334995278525520e-01 -6.004888481206451800e-01 1.274634194478114213e-01 -3.897837564295961732e-01 1.898291335737424534e-01 9.971034085340821362e-02 -5.882680261948406431e-01 3.852400762564662795e-01
1.127000000000000002e+00 2.511819319682686569e-01 -1.530339354370962690e+00 -3.716888073377458412e-01 1.331496199077668807e+00 -9.233217675540473790e-01 -6.001036080443886700e-01 1.273213037432228412e-01 -3.890287641084000936e-01 1.893163673040955675e-01 9.939230958253177095e-02 -5.879777165927743132e-01 3.853248277381243758e-01
1.128000000000000114e+00 2.513092532720118677e-01 -1.530728383135071091e+00 -3.714994909704417703e-01 1.331595591387251254e+00 -9.239097452706401814e-01 -5.997182832166505495e-01 1.271792038444738426e-01 -3.882748609466407097e-01 1.888045432834003778e-01 9.907426262372634462e-02 -5.876872857374954018e-01 3.854094892302163400e-01
1.129000000000000004e+00 2.514364324758563418e-01 -1.531116657996017816e+00 -3.713106864271583651e-01 1.331694665649874931e+00 -9.244974325563777295e-01 -5.993328737274202789e-01 1.270371195892647243e-01 -3.875220439295705144e-01 1.882936590304439550e-01 9.875619979190697340e-02 -5.873967345165211906e-01 3.854940617124433810e-01
1.130000000000000115e+00 2.515634695954456213e-01 -1.531504180039947371e+00 -3.711223927681279178e-01 1.331793421849666759e+00 -9.250848292908943060e-01 -5.989473796657078797e-01 1.268950508154275958e-01 -3.867703100545515360e-01 1.877837120745366462e-01 9.843812090213312216e-02 -5.871060638114812269e-01 3.855785461591672014e-01
1.131000000000000005e+00 2.516903646462610444e-01 -1.531890950350002001e+00 -3.709346090560533549e-01 1.331891859970568914e+00 -9.256719353547058216e-01 -5.985618011195487087e-01 1.267529973609255456e-01 -3.860196563309937212e-01 1.872746999554584513e-01 9.812002576960747458e-02 -5.868152744981598445e-01 3.856629435394485772e-01
1.132000000000000117e+00 2.518171176436219683e-01 -1.532276970006333006e+00 -3.707473343560979129e-01 1.331989979996338613e+00 -9.262587506292039308e-01 -5.981761381760092311e-01 1.266109590638518911e-01 -3.852700797802933175e-01 1.867666202234058159e-01 9.780191420967464244e-02 -5.865243674465377977e-01 3.857472548170853277e-01
1.133000000000000007e+00 2.519437286026858236e-01 -1.532662240086113403e+00 -3.705605677358744798e-01 1.332087781910548330e+00 -9.268452749966504811e-01 -5.977903909211921274e-01 1.264689357624293464e-01 -3.845215774357718663e-01 1.862594704389387290e-01 9.748378603781999996e-02 -5.862333435208336718e-01 3.858314809506502852e-01
1.134000000000000119e+00 2.520701975384482263e-01 -1.533046761663549251e+00 -3.703743082654355478e-01 1.332185265696586240e+00 -9.274315083401712956e-01 -5.974045594402415116e-01 1.263269272950091338e-01 -3.837741463426155852e-01 1.857532481729280704e-01 9.716564106966843473e-02 -5.859422035795452954e-01 3.859156228935288757e-01
1.135000000000000009e+00 2.521965244657432548e-01 -1.533430535809891859e+00 -3.701885550172626105e-01 1.332282431337656003e+00 -9.280174505437508437e-01 -5.970186438173480381e-01 1.261849335000702899e-01 -3.830277835578148604e-01 1.852479510065033752e-01 9.684747912098315425e-02 -5.856509484754902628e-01 3.859996815939563120e-01
1.136000000000000121e+00 2.523227093992433390e-01 -1.533813563593449780e+00 -3.700033070662561152e-01 1.332379278816776980e+00 -9.286031014922263571e-01 -5.966326441357541199e-01 1.260429542162187777e-01 -3.822824861501044613e-01 1.847435765310009304e-01 9.652930000766446472e-02 -5.853595790558466794e-01 3.860836579950546188e-01
1.137000000000000011e+00 2.524487523534595379e-01 -1.534195846079599912e+00 -3.698185634897251384e-01 1.332475808116784677e+00 -9.291884610712821679e-01 -5.962465604777590356e-01 1.259009892821867649e-01 -3.815382511999038662e-01 1.842401223479121219e-01 9.621110354574854973e-02 -5.850680961621932408e-01 3.861675530348691598e-01
1.138000000000000123e+00 2.525746533427417062e-01 -1.534577384330799710e+00 -3.696343233673772266e-01 1.332572019220330528e+00 -9.297735291674443792e-01 -5.958603929247241471e-01 1.257590385368317354e-01 -3.807950757992580870e-01 1.837375860688321427e-01 9.589288955140630455e-02 -5.847765006305490898e-01 3.862513676464052192e-01
1.139000000000000012e+00 2.527004123812785497e-01 -1.534958179406598955e+00 -3.694505857813084049e-01 1.332667912109881891e+00 -9.303583056680749808e-01 -5.954741415570777852e-01 1.256171018191357402e-01 -3.800529570517787725e-01 1.832359653154090329e-01 9.557465784094210104e-02 -5.844847932914134514e-01 3.863351027576639729e-01
1.140000000000000124e+00 2.528260294830976807e-01 -1.535338232363650635e+00 -3.692673498159930179e-01 1.332763486767722938e+00 -9.309427904613664095e-01 -5.950878064543201340e-01 1.254751789682045648e-01 -3.793118920725856436e-01 1.827352577192929983e-01 9.525640823079260799e-02 -5.841929749698047125e-01 3.864187592916784042e-01
1.141000000000000014e+00 2.529515046620658958e-01 -1.535717544255723155e+00 -3.690846145582737381e-01 1.332858743175953764e+00 -9.315269834363362200e-01 -5.947013876950284494e-01 1.253332698232669795e-01 -3.785718779882485396e-01 1.822354609220861177e-01 9.493814053752561155e-02 -5.839010464852993909e-01 3.865023381665487756e-01
1.142000000000000126e+00 2.530768379318891759e-01 -1.536096116133711442e+00 -3.689023790973516292e-01 1.332953681316491279e+00 -9.321108844828215334e-01 -5.943148853568619439e-01 1.251913742236739069e-01 -3.778329119367294653e-01 1.817365725752921879e-01 9.461985457783880782e-02 -5.836090086520708820e-01 3.865858402954778783e-01
1.143000000000000016e+00 2.532020293061128524e-01 -1.536473949045648268e+00 -3.687206425247763208e-01 1.333048301171069205e+00 -9.326944934914735974e-01 -5.939282995165664492e-01 1.250494920088975892e-01 -3.770949910673251915e-01 1.812385903402671250e-01 9.430155016855860939e-02 -5.833168622789274282e-01 3.866692665868061707e-01
1.144000000000000128e+00 2.533270787981217742e-01 -1.536851044036715574e+00 -3.685394039344360717e-01 1.333142602721237857e+00 -9.332778103537525682e-01 -5.935416302499796348e-01 1.249076230185308528e-01 -3.763581125406102457e-01 1.807415118881695038e-01 9.398322712663900735e-02 -5.830246081693505333e-01 3.867526179440463618e-01
1.145000000000000018e+00 2.534519864211403073e-01 -1.537227402149256239e+00 -3.683586624225478889e-01 1.333236585948364583e+00 -9.338608349619219595e-01 -5.931548776320355598e-01 1.247657670922863171e-01 -3.756222735283800684e-01 1.802453348999113747e-01 9.366488526916036395e-02 -5.827322471215322652e-01 3.868358952659178840e-01
1.146000000000000130e+00 2.535767521882326125e-01 -1.537603024422784515e+00 -3.681784170876479800e-01 1.333330250833633768e+00 -9.344435672090435352e-01 -5.927680417367696686e-01 1.246239240699955481e-01 -3.748874712135946696e-01 1.797500570661095254e-01 9.334652441332824679e-02 -5.824397799284128929e-01 3.869190994463810873e-01
1.147000000000000020e+00 2.537013761123025901e-01 -1.537977911893998018e+00 -3.679986670305818719e-01 1.333423597358047052e+00 -9.350260069889719805e-01 -5.923811226373233429e-01 1.244820937916083226e-01 -3.741537027903225621e-01 1.792556760870369637e-01 9.302814437647224932e-02 -5.821472073777179679e-01 3.870022313746711573e-01
1.148000000000000131e+00 2.538258582060942126e-01 -1.538352065596788387e+00 -3.678194113544948074e-01 1.333516625502423558e+00 -9.356081541963496839e-01 -5.919941204059486761e-01 1.243402760971917820e-01 -3.734209654636850839e-01 1.787621896725746506e-01 9.270974497604485276e-02 -5.818545302519948503e-01 3.870852919353318655e-01
1.149000000000000021e+00 2.539501984821914138e-01 -1.538725486562252165e+00 -3.676406491648222530e-01 1.333609335247399663e+00 -9.361900087266016302e-01 -5.916070351140133576e-01 1.241984708269296966e-01 -3.726892564498010540e-01 1.782695955421636502e-01 9.239132602962021878e-02 -5.815617493286496797e-01 3.871682820082487653e-01
1.150000000000000133e+00 2.540743969530183666e-01 -1.539098175818701897e+00 -3.674623795692800732e-01 1.333701726573429225e+00 -9.367715704759302930e-01 -5.912198668320051143e-01 1.240566778211216470e-01 -3.719585729757316495e-01 1.777778914247574726e-01 9.207288735489309317e-02 -5.812688653799832350e-01 3.872512024686825538e-01
1.151000000000000023e+00 2.541984536308394826e-01 -1.539470134391677680e+00 -3.672846016778553158e-01 1.333793799460784024e+00 -9.373528393413103066e-01 -5.908326156295364839e-01 1.239148969201822464e-01 -3.712289122794257268e-01 1.772870750587746957e-01 9.175442876967758454e-02 -5.809758791732269056e-01 3.873340541873017684e-01
1.152000000000000135e+00 2.543223685277596902e-01 -1.539841363303957156e+00 -3.671073146027965528e-01 1.333885553889553766e+00 -9.379338152204835799e-01 -5.904452815753491457e-01 1.237731279646403643e-01 -3.705002716096654769e-01 1.767971441920520026e-01 9.143595009190605416e-02 -5.806827914705786631e-01 3.874168380302155934e-01
1.153000000000000025e+00 2.544461416557243227e-01 -1.540211863575566831e+00 -3.669305174586044993e-01 1.333976989839645633e+00 -9.385144980119541902e-01 -5.900578647373189156e-01 1.236313707951383067e-01 -3.697726482260124126e-01 1.763080965817973578e-01 9.111745113962797793e-02 -5.803896030292380326e-01 3.874995548590061123e-01
1.153999999999999915e+00 2.545697730265194525e-01 -1.540581636223792739e+00 -3.667542093620226873e-01 1.334068107290785177e+00 -9.390948876149833868e-01 -5.896703651824598547e-01 1.234896252524310817e-01 -3.690460393987535226e-01 1.758199299945436000e-01 9.079893173100876680e-02 -5.800963146014413985e-01 3.875822055307604486e-01
1.155000000000000027e+00 2.546932626517718901e-01 -1.540950682263191540e+00 -3.665783894320281400e-01 1.334158906222516094e+00 -9.396749839295848172e-01 -5.892827829769290426e-01 1.233478911773855657e-01 -3.683204424088479811e-01 1.753326422061022016e-01 9.048039168432862878e-02 -5.798029269344967540e-01 3.876647908981027402e-01
1.155999999999999917e+00 2.548166105429492956e-01 -1.541319002705600294e+00 -3.664030567898220458e-01 1.334249386614200450e+00 -9.402547868565193090e-01 -5.888951181860309081e-01 1.232061684109797828e-01 -3.675958545478740791e-01 1.748462310015173882e-01 9.016183081798147259e-02 -5.795094407708183404e-01 3.877473118092256699e-01
1.157000000000000028e+00 2.549398167113602898e-01 -1.541686598560148225e+00 -3.662282105588205439e-01 1.334339548445018453e+00 -9.408342962972900958e-01 -5.885073708742216692e-01 1.230644567943020712e-01 -3.668722731179764329e-01 1.743606941750205364e-01 8.984324895047372805e-02 -5.792158568479609526e-01 3.878297691079219955e-01
1.157999999999999918e+00 2.550628811681545649e-01 -1.542053470833266271e+00 -3.660538498646455086e-01 1.334429391693968903e+00 -9.414135121541380435e-01 -5.881195411051137745e-01 1.229227561685503345e-01 -3.661496954318135266e-01 1.738760295299847936e-01 8.952464590042322201e-02 -5.789221758986536903e-01 3.879121636336155809e-01
1.159000000000000030e+00 2.551858039243231069e-01 -1.542419620528698188e+00 -3.658799738351155018e-01 1.334518916339869410e+00 -9.419924343300366543e-01 -5.877316289414801220e-01 1.227810663750312503e-01 -3.654281188125056423e-01 1.733922348788800305e-01 8.920602148655809582e-02 -5.786283986508339305e-01 3.879944962213924264e-01
1.159999999999999920e+00 2.553085849906981397e-01 -1.542785048647510759e+00 -3.657065816002366132e-01 1.334608122361355953e+00 -9.425710627286875143e-01 -5.873436344452587221e-01 1.226393872551595071e-01 -3.647075405935830128e-01 1.729093080432280161e-01 8.888737552771561190e-02 -5.783345258276808565e-01 3.880767677020312556e-01
1.161000000000000032e+00 2.554312243779532920e-01 -1.543149756188104238e+00 -3.655336722921934123e-01 1.334697009736883766e+00 -9.431493972545151872e-01 -5.869555576775566941e-01 1.224977186504570131e-01 -3.639879581189343627e-01 1.724272468535579250e-01 8.856870784284107123e-02 -5.780405581476484311e-01 3.881589789020339909e-01
1.161999999999999922e+00 2.555537220966037637e-01 -1.543513744146223221e+00 -3.653612450453398441e-01 1.334785578444726672e+00 -9.437274378126628838e-01 -5.865673986986547073e-01 1.223560604025521470e-01 -3.632693687427556162e-01 1.719460491493620680e-01 8.825001825098670316e-02 -5.777464963244985929e-01 3.882411306436561182e-01
1.163000000000000034e+00 2.556760781570063257e-01 -1.543877013514965979e+00 -3.651892989961904590e-01 1.334873828462977752e+00 -9.443051843089873554e-01 -5.861791575680110888e-01 1.222144123531789389e-01 -3.625517698294991598e-01 1.714657127790518987e-01 8.793130657131054129e-02 -5.774523410673337853e-01 3.883232237449364410e-01
1.163999999999999924e+00 2.557982925693594867e-01 -1.544239565284795557e+00 -3.650178332834114192e-01 1.334961759769549117e+00 -9.448826366500546747e-01 -5.857908343442661536e-01 1.220727743441763491e-01 -3.618351587538231051e-01 1.709862355999143269e-01 8.761257262307529936e-02 -5.771580930806294862e-01 3.884052590197269450e-01
1.165000000000000036e+00 2.559203653437036596e-01 -1.544601400443549322e+00 -3.648468470478115067e-01 1.335049372342172136e+00 -9.454597947431353511e-01 -5.854024290852464230e-01 1.219311462174874766e-01 -3.611195329005411070e-01 1.705076154780682529e-01 8.729381622564728882e-02 -5.768637530642664046e-01 3.884872372777224969e-01
